gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	Mean Missense MGAEntropy	Mean VEST Score	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree	oncogene score	tsg score	other score	driver score	majority vote class	majority vote cancer gene	training list class	oncogene p-value	oncogene q-value	tsg p-value	tsg q-value	driver p-value	driver q-value
MAP3K2	1860	0.3333333333333333	0.16666666666666666	0.0	0.3333333333333333	0.0	1.0	0.16666666666666666	0.0	0.8710490642551527	0.25210223215600003	0.5926666666666667	0.0	0.6666666666666666	1.3333333333333333	0.5844535359438925	1.0	0.6053268765133172	0.9091929026021708	435982.4	175.0	0.02624267	0.000122416814352372	28.0	0.072	0.207	0.7210000000000001	0.2789999999999999	0	0	0	0.6611058150619638	0.9999046711153481	0.10181124880838896	0.29861495844875346	0.3296472831267874	0.6385608856088562
PHOX2B	945	0.047619047619047616	0.047619047619047616	0.0	0.6190476190476191	0.0	1.0	0.047619047619047616	0.2380952380952381	0.8524518937385167	0.5431732416176923	0.6268571428571429	0.0	6.5	10.0	0.28161081385525205	1.0	0.13363624214887074	0.4025970574767099	308279.7	376.0	0.02197644	0.0	1.0	0.044	0.23499999999999996	0.7210000000000001	0.2789999999999999	0	0	0	0.8506196377502383	0.9999046711153481	0.07645376549094375	0.2512422360248447	0.3296472831267874	0.6385608856088562
QKI	1026	0.0	0.0	0.0	0.8571428571428571	0.0	1.0	0.14285714285714285	0.0	1.0	0.31029729492200003	0.5388571428571428	0.0	6.0	7.0	1.0	1.0	0.2471576866040533	0.5926170881724058	81134.19	1131.0	0.0009164829	0.0002467866671738708	61.0	0.119	0.159	0.722	0.278	0	0	0	0.41124880838894173	0.9999046711153481	0.17387988560533846	0.4202764976958527	0.32993326978074355	0.6385608856088562
DROSHA	4125	0.0	0.125	0.0	0.8125	0.0	1.0	0.0	0.0625	0.96875	0.3858970274992308	0.754	0.0	13.0	16.0	0.3519887363604365	1.0	0.035811488325454804	0.15504535647142795	191847.0	649.0	-0.008521892	2.965881939828525e-05	31.0	0.12	0.158	0.722	0.278	0	0	0	0.4048617731172545	0.9999046711153481	0.17635843660629172	0.4214123006833714	0.32993326978074355	0.6385608856088562
HIST1H2BJ	381	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.16666666666666666	0.16666666666666666	1.0	0.8093609152274999	0.68	0.0	4.0	6.0	1.0	1.0	0.11188185276348177	0.3569380007284917	227588.2	622.0	0.0291222	7.4615986657505216e-06	13.0	0.068	0.209	0.723	0.277	0	0	0	0.6816968541468065	0.9999046711153481	0.0992373689227836	0.2965811965811966	0.3321258341277407	0.6416206261510129
IL6ST	2757	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.7927661019012501	0.3094	0.0	2.0	2.0	1.0	1.0	0.4943153732081068	0.8426008690981752	317374.2	438.0	0.05080154	0.00010286493978685914	28.0	0.16899999999999998	0.10600000000000001	0.725	0.275	0	0	0	0.2382268827454719	0.9999046711153481	0.36120114394661584	0.6378787878787879	0.3367969494756911	0.6451438848920863
HIST1H2BC	381	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.75	0.36401673737375	0.76675	0.0	4.0	4.0	1.0	1.0	0.08679048776254122	0.29892885361136873	398813.2	636.0	0.05318751	4.411680856699872e-06	16.0	0.156	0.119	0.725	0.275	0	0	0	0.2729265967588179	0.9999046711153481	0.30524308865586275	0.5864468864468865	0.3367969494756911	0.6451438848920863
EPHB1	2955	0.06666666666666668	0.04	0.02666666666666667	0.8266666666666667	0.0	1.0	0.02666666666666667	0.013333333333333334	0.9408095695649972	0.4703826022130163	0.6164533333333334	0.0	10.333333333333334	11.666666666666664	0.3619254433586681	1.0	0.05632533513574406	0.2183514049029024	74866.38	856.0	0.009159629	5.6307385078755764e-06	12.0	0.097	0.178	0.725	0.275	0	0	0	0.5123927550047664	0.9999046711153481	0.14099142040038132	0.3669975186104218	0.3367969494756911	0.6451438848920863
GPC3	1812	0.16666666666666666	0.0	0.08333333333333333	0.5833333333333334	0.0	1.0	0.16666666666666666	0.0	0.8894714728255649	0.7988250434314285	0.5278333333333333	0.0	2.333333333333333	3.333333333333333	0.3342245989304813	1.0	0.156128024980484	0.4460700913893361	96913.12	446.80162767039667	0.02463334	3.4802431433541915e-06	6.0	0.05600000000000001	0.219	0.725	0.275	0	0	0	0.774833174451859	0.9999046711153481	0.0897998093422307	0.2778761061946903	0.3367969494756911	0.6451438848920863
LMO1	471	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.8948855177025863	0.3625659608825455	0.5484545454545455	0.0	11.0	11.0	1.0	1.0	0.10708931248661384	0.3463366991377966	245012.4	535.0	0.009772419	5.855789470414192e-05	37.0	0.20999999999999996	0.064	0.726	0.274	0	0	0	0.1517635843660629	0.9533707865168539	0.5816015252621545	0.7862113402061857	0.3393708293612965	0.6451438848920863
HDAC4	3255	0.4545454545454545	0.0	0.0	0.5454545454545454	0.0	1.0	0.0	0.0	0.9474427588512933	1.0161217240684999	0.16072727272727272	0.0	1.0	1.0	1.0	1.0	0.9460737937559128	0.9985191172072854	66631.92	584.0	0.02212145	0.0011989145541753937	139.0	0.16599999999999998	0.10800000000000001	0.726	0.274	0	0	0	0.2475691134413727	0.9999046711153481	0.3501429933269781	0.6300171526586622	0.3393708293612965	0.6451438848920863
MLH3	4362	0.04166666666666666	0.0	0.0	0.75	0.0	1.0000000000000002	0.16666666666666666	0.04166666666666666	0.8909478540072342	1.0593142547035	0.479875	0.0	9.0	11.5	1.0	1.0	0.09909820632246556	0.32817797418317224	897429.8	222.0	0.05001257	7.724513252506631e-06	7.0	0.091	0.183	0.726	0.274	0	0	0	0.5440419447092469	0.9999046711153481	0.13117254528122022	0.34747474747474744	0.3393708293612965	0.6451438848920863
FN1	7434	0.2727272727272727	0.09090909090909093	0.0	0.6363636363636364	0.0	1.0	0.0	0.0	1.0000000000000002	1.1627539457020002	0.2873636363636364	0.0	1.75	2.0	0.6906077348066298	1.0	0.9250693802035151	0.9971198322452092	585272.3	533.0	0.01281293	0.010297517991867334	724.0	0.10400000000000001	0.16999999999999998	0.726	0.274	0	0	0	0.4774070543374643	0.9999046711153481	0.15319351763584366	0.3817102137767221	0.3393708293612965	0.6451438848920863
HIST1H1D	666	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.697739789979125	0.6722499999999999	0.0	8.0	8.0	1.0	1.0	0.0073599999999999985	0.043510077748336366	390169.2	544.0	0.05680035	8.397233233603742e-05	32.0	0.168	0.10500000000000001	0.727	0.273	0	0	0	0.240419447092469	0.9999046711153481	0.3660629170638704	0.6389351081530783	0.3419447092469018	0.6451438848920863
PDCD11	5616	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.327795486553	0.868	0.0	2.0	3.0	0.17812611328820804	1.0	0.05808550185873606	0.22338749906943384	544181.5	147.0	0.04814492	4.8854263128061615e-06	22.0	0.095	0.178	0.727	0.273	0	0	0	0.5233555767397522	0.9999046711153481	0.14099142040038132	0.3669975186104218	0.3419447092469018	0.6451438848920863
MKI67	9771	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	1.85686579888	0.4286666666666667	0.0	2.0	3.0	0.09773260359655984	1.0	0.5685048322910745	0.8895653585875051	408819.7	641.0	-0.001297947	8.710662402720788e-05	31.0	0.135	0.138	0.727	0.273	0	0	0	0.3444232602478551	0.9999046711153481	0.23031458531935176	0.49917355371900823	0.3419447092469018	0.6451438848920863
MDM4	1473	0.07692307692307693	0.0	0.0	0.8846153846153846	0.0	1.0	0.038461538461538464	0.0	0.9836349189574336	0.7991830221905217	0.3818846153846153	0.0	7.666666666666668	8.0	1.0	1.0	0.0495221116228396	0.19835269695917812	420144.0	185.0	0.03882799	0.0002446100312431658	60.0	0.122	0.15100000000000002	0.727	0.273	0	0	0	0.3965681601525262	0.9999046711153481	0.19285033365109627	0.44559471365638764	0.3419447092469018	0.6451438848920863
SHANK2	5359	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.551909203931	0.728	0.0	1.0	2.0	0.15144631228229594	1.0	0.06896551724137931	0.2533895620294158	544814.8	678.0	0.03648124	2.4915415002893976e-05	15.0	0.079	0.194	0.727	0.273	0	0	0	0.6118207816968542	0.9999046711153481	0.11744518589132508	0.3242105263157895	0.3419447092469018	0.6451438848920863
U2AF2	1428	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.302651566937	0.083	0.0	1.0	1.0	1.0	1.0	0.7911392405063291	0.9764883668707798	1077402.0	254.0	-0.009538264	0.0002958767717243557	144.0	0.162	0.10999999999999999	0.728	0.272	0	0	0	0.25700667302192565	0.9999046711153481	0.3451858913250715	0.6253886010362694	0.34432793136320305	0.6484739676840215
ATP6V1B2	1536	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.262895446664	0.8340000000000001	0.0	1.0	1.0	1.0	1.0	0.3000300030003	0.6612279625939403	158991.5	511.0	-0.004368412	0.00019377771609983116	84.0	0.19299999999999998	0.078	0.7290000000000001	0.2709999999999999	0	0	0	0.18388941849380366	0.984183673469388	0.5047664442326025	0.7510638297872342	0.3483317445185891	0.6513368983957218
IGF2	711	0.0	0.06666666666666668	0.0	0.7333333333333333	0.0	1.0	0.13333333333333333	0.06666666666666668	0.9188632257835572	1.2761920286905457	0.4534666666666666	0.0	11.0	15.0	0.2832058906825262	1.0	0.27586206896551724	0.6311322174639	837088.3	579.0	0.03818632	0.0002243094668932237	15.0	0.067	0.20299999999999999	0.73	0.27	0	0	0	0.6869399428026692	0.9999046711153481	0.10762631077216396	0.3076294277929155	0.3483317445185891	0.6513368983957218
SPRY2	948	0.6	0.0	0.0	0.4	0.0	1.0	0.0	0.0	1.0	0.4614344732365	0.1504	0.0	0.5	0.5	1.0	1.0	0.9157509157509156	0.996346957255232	44501.08	729.0	0.05961083	0.0011522649434142554	116.0	0.145	0.125	0.73	0.27	0	0	0	0.31315538608198284	0.9999046711153481	0.2755004766444233	0.547348484848485	0.3483317445185891	0.6513368983957218
RNF8	1458	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.912479155015	0.39733333333333337	0.0	3.0	3.0	1.0	1.0	0.19782393669634027	0.5183734624079992	485023.7	426.0	0.0370296	0.0001257137771245779	51.0	0.18	0.09	0.73	0.27	0	0	0	0.2122974261201144	0.9999046711153481	0.4386081982840801	0.6992401215805472	0.3483317445185891	0.6513368983957218
FANCE	1611	0.08333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.08333333333333333	0.16666666666666666	0.953509509058145	1.2828098271033752	0.44575	0.0	4.0	5.5	1.0	1.0	0.17780938833570412	0.4848938752682015	683460.2	280.0	0.03642929	3.7844775746080896e-05	17.0	0.09000000000000001	0.179	0.731	0.269	0	0	0	0.5492850333651096	0.9999046711153481	0.13784556720686367	0.3605985037406484	0.3521448999046711	0.6549645390070922
PTPN14	3564	0.0	0.07692307692307693	0.0	0.8461538461538461	0.0	1.0	0.07692307692307693	0.0	0.958424899318874	0.7890551319527273	0.5497692307692309	0.0	11.0	13.0	0.3866976024748647	1.0	0.4506534474988734	0.8098497719470288	464456.5	404.0	-0.007736604	4.543588827716376e-05	34.0	0.072	0.197	0.731	0.269	0	0	0	0.6611058150619638	0.9999046711153481	0.11363203050524308	0.3195710455764075	0.3521448999046711	0.6549645390070922
RIF1	7419	0.0	0.0	0.0	0.9444444444444444	0.0	1.0	0.05555555555555555	0.0	1.0	0.8990065177934118	0.3737222222222223	0.0	17.0	18.0	1.0	1.0	0.0203190084323885	0.09948589769544193	228410.7	589.0	0.01918367	3.53107030536253e-05	31.0	0.125	0.14400000000000002	0.731	0.269	0	0	0	0.38350810295519533	0.9999046711153481	0.21105815061963776	0.4730769230769231	0.3521448999046711	0.6549645390070922
TERT	3399	0.08695652173913042	0.014492753623188406	0.0	0.7971014492753623	0.0	1.0	0.08695652173913042	0.014492753623188406	0.939140680061582	1.6232243981746912	0.272463768115942	0.0	7.857142857142858	9.0	0.9107468123861566	1.0	0.7032348804500703	0.9508187984395564	657889.9	541.0	0.02418944	0.00031681682024161555	62.0	0.083	0.184	0.733	0.267	0	0	0	0.5873212583412774	0.9999046711153481	0.13002859866539562	0.34531645569620256	0.35586272640610106	0.66070796460177
MAGED1	2505	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.02181194293	0.29	0.0	1.0	1.0	1.0	1.0	0.4175365344467641	0.7822059419051686	127068.9	446.80162767039667	0.02287329	0.0005740375556973949	98.0	0.14600000000000002	0.12	0.734	0.266	0	0	0	0.30753098188751193	0.9999046711153481	0.2974261201143947	0.5767097966728281	0.3588179218303146	0.6626760563380282
LMO2	684	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.257318630774	0.687	0.0	1.0	1.0	1.0	1.0	0.2021018593371059	0.5252593885469365	748742.0	394.0	0.03227159	0.0005116766970368091	96.0	0.16899999999999998	0.097	0.734	0.266	0	0	0	0.2382268827454719	0.9999046711153481	0.4047664442326025	0.6718354430379747	0.3588179218303146	0.6626760563380282
SERPINA1	1257	0.14285714285714285	0.0	0.0	0.7142857142857143	0.0	1.0	0.14285714285714285	0.0	1.0	1.1995225709316002	0.38342857142857145	0.0	2.5	3.0	1.0	1.0	0.209819555182543	0.5374543387907156	201687.9	843.0	0.008840772	0.00019737497080624165	31.0	0.174	0.092	0.734	0.266	0	0	0	0.22697807435653006	0.9999046711153481	0.4286939942802669	0.6886676875957121	0.3588179218303146	0.6626760563380282
XIAP	1494	0.0	0.25	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.8003893809670001	0.53825	0.0	3.0	4.0	0.5094243504839532	1.0	0.6389776357827476	0.925166660697838	337935.1	446.80162767039667	0.01387394	0.0014503247237842127	129.0	0.091	0.174	0.735	0.265	0	0	0	0.5440419447092469	0.9999046711153481	0.14690181124880838	0.37772397094431	0.3617731172545281	0.6669595782073813
EGFL7	822	0.0	0.125	0.0	0.75	0.0	1.0	0.125	0.0	0.9166666666666666	1.2409298100058332	0.387	0.0	6.0	8.0	0.3696857670979667	1.0	0.8123476848090982	0.9811753429750742	1918290.0	190.0	0.05594433	0.00025113740807895427	20.0	0.05399999999999999	0.21000000000000002	0.736	0.264	0	0	0	0.7898951382268827	0.9999046711153481	0.0977121067683508	0.2936962750716332	0.3640610104861773	0.6688266199649737
ESR2	1593	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.3445044932720001	0.4818333333333333	0.0	1.3333333333333333	1.3333333333333333	1.0	1.0	0.1159958241503306	0.3658741546488559	528073.8	387.0	0.0455547	0.00025318223817892403	90.0	0.144	0.12	0.736	0.264	0	0	0	0.3179218303145853	0.9999046711153481	0.2974261201143947	0.5767097966728281	0.3640610104861773	0.6688266199649737
DCC	4344	0.2222222222222222	0.07407407407407407	0.0	0.7037037037037037	0.0	1.0000000000000002	0.0	0.0	0.984421487566137	0.4854128587471053	0.4991481481481482	0.0	2.7142857142857144	3.0	0.6863417982155113	1.0	0.22732439190725165	0.5640775727134766	2849.1540000000005	995.0	-0.03361263	0.00023543133439348423	40.0	0.205	0.057999999999999996	0.737	0.263	0	0	0	0.15958055290753098	0.9533707865168539	0.6236415633937082	0.8144981412639405	0.3669208770257388	0.6701208981001728
ERCC4	2751	0.030303030303030307	0.060606060606060615	0.0	0.8787878787878788	0.0	1.0	0.030303030303030307	0.0	0.9474070393787112	0.7938788296299308	0.5557878787878787	0.0	14.5	16.0	0.5640157924421884	1.0	0.02643195094229905	0.12246403239610515	125854.5	251.0	0.01101564	2.0713207803726564e-05	25.0	0.11699999999999999	0.146	0.737	0.263	0	0	0	0.4216396568160152	0.9999046711153481	0.20562440419447087	0.46487068965517225	0.3669208770257388	0.6701208981001728
PPP2R2A	1374	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.246885833538	0.514	0.0	1.0	1.0	1.0	1.0	0.5698005698005698	0.8902956449674241	194762.2	353.0	0.01324027	0.0002040241258655032	60.0	0.20400000000000001	0.057999999999999996	0.738	0.262	0	0	0	0.16177311725452811	0.9533707865168539	0.6236415633937082	0.8144981412639405	0.3698760724499524	0.6701208981001728
XRCC6	1830	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.8184945469168003	0.483	0.0	5.0	5.0	1.0	1.0	0.06718172657037286	0.2485961702699185	1475100.0	183.0	0.05031872	0.002857975167592577	251.0	0.14100000000000001	0.121	0.738	0.262	0	0	0	0.3240228789323165	0.9999046711153481	0.2915157292659676	0.5684014869888476	0.3698760724499524	0.6701208981001728
TAZ	879	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.902317607424	0.31633333333333336	0.0	3.0	3.0	1.0	1.0	0.5730659025787965	0.8921229545297367	2277674.0	446.80162767039667	0.03966998	0.0009830739744535325	88.0	0.11499999999999999	0.14700000000000002	0.738	0.262	0	0	0	0.4311725452812202	0.9999046711153481	0.20190657769304102	0.45943600867678963	0.3698760724499524	0.6701208981001728
LTF	2133	0.2857142857142857	0.14285714285714285	0.0	0.5714285714285714	0.0	1.0	0.0	0.0	0.8982265179691366	0.93509852108775	0.4731428571428572	0.0	1.3333333333333333	1.6666666666666667	0.37735849056603776	1.0	0.2159827213822894	0.5469885244272448	266701.2	565.0	0.03406274	0.0003197210620174897	22.0	0.119	0.143	0.738	0.262	0	0	0	0.41124880838894173	0.9999046711153481	0.21754051477597716	0.4804210526315791	0.3698760724499524	0.6701208981001728
HSP90AB1	2175	0.375	0.0	0.0	0.625	0.0	1.0	0.0	0.0	1.0	0.394605674426	0.38825	0.0	1.25	1.25	1.0	1.0	0.6527415143603134	0.9311841196595296	1037256.0	312.0	0.05410535	0.001816974257285483	264.0	0.133	0.129	0.738	0.262	0	0	0	0.35233555767397523	0.9999046711153481	0.2601525262154433	0.5268339768339769	0.3698760724499524	0.6701208981001728
NKX2-1	1206	0.054054054054054064	0.0	0.0	0.8378378378378378	0.0	1.0	0.08108108108108109	0.027027027027027032	0.9338267059799202	0.8657215823827745	0.456	0.0	10.333333333333334	11.666666666666664	1.0	1.0	0.01984638894953064	0.09763893872026602	58829.31	624.0	-0.01778491	7.921863320345096e-06	11.0	0.10600000000000001	0.156	0.738	0.262	0	0	0	0.4691134413727359	0.9999046711153481	0.18026692087702573	0.4249438202247191	0.3698760724499524	0.6701208981001728
PDCD1	867	0.0	0.0	0.0	0.7142857142857143	0.0	1.0	0.2857142857142857	0.0	0.8499145514073181	1.2297678934254999	0.4301428571428572	0.0	10.0	14.0	1.0	1.0	0.13345789403443215	0.4022379889739989	559742.2	487.0	0.029398400000000005	0.00020845233708610136	4.0	0.09	0.17099999999999999	0.739	0.261	0	0	0	0.5502383222116302	0.9999046711153481	0.15233555767397522	0.38138424821002387	0.3722592945662536	0.6721170395869192
ETV4	1455	0.07142857142857142	0.0	0.0	0.7142857142857143	0.0	1.0	0.14285714285714285	0.0	0.8847354891422486	0.9968155876928	0.5175	0.07142857142857142	5.0	6.5	0.4833252779120348	1.0	0.3795066413662239	0.7472042436407309	1093430.0	148.0	0.02130996	2.0393946449544682e-05	11.0	0.066	0.195	0.739	0.261	0	0	0	0.6930409914204004	0.9999046711153481	0.11601525262154433	0.3228116710875331	0.3722592945662536	0.6721170395869192
ABCB11	3966	0.0	0.1111111111111111	0.1111111111111111	0.7777777777777778	0.0	1.0	0.0	0.0	0.7896900821428477	0.7968390063945715	0.6003333333333334	0.0	7.0	9.0	0.2290950744558992	1.0	0.4568296025582458	0.8147303876385226	223582.3	560.0	0.001437665	5.040830445408672e-06	5.0	0.074	0.186	0.74	0.26	0	0	0	0.6485224022878933	0.9999046711153481	0.12850333651096282	0.34300254452926204	0.3740705433746425	0.6742268041237114
MAP3K7	1821	0.0	0.2	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.34070539686025003	0.5748	0.0	4.0	5.0	0.2135383301302584	1.0	0.5827505827505828	0.8974335670546448	74576.0	643.0	0.01704555	0.0007169016553973241	122.0	0.11499999999999999	0.144	0.741	0.259	0	0	0	0.4311725452812202	0.9999046711153481	0.2145853193517636	0.47690677966101697	0.3764537654909438	0.6761986301369863
ZMYM2	4134	0.25	0.0	0.0	0.5	0.0	1.0	0.25	0.0	1.0	0.7914479909235	0.43675	0.0	1.0	1.5	1.0	1.0	0.6305170239596469	0.9213210108528728	329235.1	391.0	0.04342804	0.00012379787002461944	43.0	0.10700000000000001	0.152	0.741	0.259	0	0	0	0.4646329837940896	0.9999046711153481	0.19084842707340324	0.44194260485651216	0.3764537654909438	0.6761986301369863
CDC7	1725	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.274859119333	0.961	0.0	1.0	1.0	1.0	1.0	0.06210022977085016	0.234677115446554	269978.0	454.0	-0.006257431999999999	0.00030794360974888005	32.0	0.18299999999999997	0.076	0.7410000000000001	0.2589999999999999	0	0	0	0.2069590085795996	0.9999046711153481	0.5152526215443279	0.7548882681564245	0.3790276453765491	0.6792869269949068
PREX2	4821	0.10714285714285714	0.023809523809523808	0.023809523809523808	0.7738095238095238	0.0	1.0	0.07142857142857142	0.0	0.9195103723169472	0.5619381281934309	0.5962380952380951	0.0	6.5	7.5	0.7961783439490446	1.0	0.047492401215805474	0.19221056017965932	14824.77	990.0	0.00142781	1.2198890429842868e-07	2.0	0.044	0.213	0.743	0.257	0	0	0	0.8506196377502383	0.9999046711153481	0.09504289799809344	0.2881502890173411	0.3814108674928504	0.6792869269949068
CDK8	1395	0.07142857142857142	0.07142857142857142	0.0	0.8571428571428571	0.0	1.0	0.0	0.0	1.0000000000000004	0.27897120401125003	0.7142142857142855	0.0	6.0	6.5	0.8347245409015025	1.0	0.037507970443719285	0.1606542073974888	96506.88	578.0	0.0221388	0.00011995751529247892	82.0	0.13	0.127	0.743	0.257	0	0	0	0.3644423260247855	0.9999046711153481	0.2676835081029552	0.5369024856596558	0.3814108674928504	0.6792869269949068
MCM2	2715	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.40366802903	0.038	0.0	1.0	1.0	1.0	1.0	0.7142857142857143	0.9546230261580092	679357.8	336.0	0.04456161	0.0007498204867875382	103.0	0.089	0.168	0.743	0.257	0	0	0	0.5603431839847474	0.9999046711153481	0.15605338417540515	0.3851764705882353	0.3814108674928504	0.6792869269949068
INPP4A	2934	0.0	0.13333333333333333	0.0	0.7333333333333333	0.0	1.0	0.06666666666666668	0.06666666666666668	0.9188632257835572	0.6062504652972727	0.6522666666666669	0.0	11.0	15.0	0.18135654697134568	1.0	0.2990430622009569	0.6600381863703515	212472.8	623.0	0.04083581	8.620556667661337e-07	4.0	0.051000000000000004	0.20600000000000002	0.743	0.257	0	0	0	0.8042897998093422	0.9999046711153481	0.10276453765490944	0.29861495844875346	0.3814108674928504	0.6792869269949068
HIST1H3J	411	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.71936234248	1.955	1.0	0.0	1.0	0.011192067062865841	1.0	0.06631299734748011	0.2462446526909688	228884.3	634.0	0.03984131	2.290397372253285e-08	3.0	0.038	0.21899999999999994	0.7430000000000001	0.2569999999999999	0	0	0	0.8881792183031458	0.9999046711153481	0.09046711153479504	0.2791176470588235	0.38360343183984746	0.6797297297297297
